X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,YY
53,168,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,56.0,90.93404203,161,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,11904.7619,11904.7619,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23729,2,2,50,82,25,25,25.0,0.0,41,41,41.0,0.0,7909.666667,13655.79578,23678,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,84.28505205,84.28505205,25,41,31.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,36652,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,36652.0,0.0,36652,36652,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.28364073,27.28364073,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,353,357,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,61697,1,1,45,356,45,45,45.0,0.0,356,356,356.0,0.0,61697.0,0.0,61697,61697,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.20824351,16.20824351,45,356,148.66666669999995,179.55593369999997,32240.33333,0,0,0,0,0,0,0,0,1,223.0,45.0,356.0,32,0,0,0,0,0,0,1,45,1,356,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
51204,239,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,239.0,0.0,239,239,239,239.0,0.0,239,239,0,0.0,0.0,0,0,0,0,0,0,40,0,8368.2008368201,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,590632,1,1,49,226,49,49,49.0,0.0,226,226,226.0,0.0,590632.0,0.0,590632,590632,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1.6931016267,1.6931016267,49,226,108.0,102.1909976466,10443.0,0,0,0,0,0,0,0,0,1,162.0,49.0,226.0,32,0,0,0,0,0,0,1,49,1,226,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,154881,5,6,1132,580,558,0,226.4,285.0461366165,400,0,96.6666666667,157.312004204,15488.1,24396.9821104988,50973,2,102760,25690.0,29255.9767568953,51232,348,104168,20833.6,27943.2368078575,51440,2,0,0,0,0,112,132,32.2828494134,38.7394192961,0,558,142.6666666667,216.7626826879,46986.060606060586,0,0,0,1,0,0,0,0,1,155.6363636364,226.4,96.6666666667,112,0,0,0,0,0,0,5,1132,6,580,8192,40,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,267077,17,21,930,26316,453,0,54.7058823529,123.19484805879999,2896,0,1253.1428571428999,803.7138350005998,7218.2972972973,15475.4016405694,77801,0,267077,16692.3125,20487.129171648998,77801,0,215606,10780.3,26326.9913468848,100000,50,0,0,0,0,556,680,63.6520553998,78.6290096115,0,2896,698.6153846154,845.3597681767,714633.1376518221,0,0,0,1,0,0,0,0,1,717.0,54.7058823529,1253.1428571428999,556,0,0,0,0,0,0,17,930,21,26316,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,116109089,16,14,514,2058,430,0,32.125,106.11055559999998,2052,0,147.0,548.2990481,4003761.69,4879037.7760000015,10100000,90,116000000,7740605.932999998,4144112.102,10100000,37064,111000000,8546042.154,3712520.431,10100000,815,0,0,0,0,332,424,0.137801443,0.120576263,0,2052,82.96774194,373.3966152,139425.0323,0,0,0,1,0,0,0,0,0,85.73333333,32.125,147.0,332,0,0,0,0,0,0,16,514,14,2058,8192,946,15,20,70210.72727,110453.8631,403241,36675,10000000.0,40544.28164,10100000,9996200,0
58265,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,351,253,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,14102,2,2,78,184,39,39,39.0,0.0,92,92,92.0,0.0,4700.6666666667,8136.597343689399,14096,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,141.8238547724,141.8238547724,39,92,60.2,29.029295547800004,842.7,0,0,0,0,0,0,0,0,1,75.25,39.0,92.0,64,0,0,0,0,0,0,2,78,2,184,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53780,40,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25000.0,25000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,302,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,169,2,2,64,256,32,32,32.0,0.0,128,128,128.0,0.0,56.33333333,91.51138363,162,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11834.31953,11834.31953,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,14,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,71428.57143,71428.57143,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16560,335,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,146,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,48.6666666667,78.2325592917,139,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13698.6301369863,13698.6301369863,34,50,40.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,171,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,57.0,95.26804291,167,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,11695.90643,11695.90643,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30530,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,30530.0,0.0,30530,30530,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.75466754,32.75466754,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,32,0,0,0,0,0,0,1,42,1,58,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,187,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,62.33333333,67.00248752,135,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,80,80,10695.18717,10695.18717,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,80,0,0,0,0,0,0,2,70,2,102,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60892,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,20297.3333333333,35151.6824680318,60887,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,64,64,32.845037114899995,32.845037114899995,30,132,70.8,55.86770086550001,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31300,1,1,48,145,48,48,48.0,0.0,145,145,145.0,0.0,31300.0,0.0,31300,31300,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31.94888179,31.94888179,48,145,80.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,120.5,48.0,145.0,20,0,0,0,0,0,0,1,48,1,145,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
44176,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
443,48,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,0,41666.6666666667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,95869,1,1,49,154,49,49,49.0,0.0,154,154,154.0,0.0,95869.0,0.0,95869,95869,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.4309005,10.4309005,49,154,84.0,60.62177826,3675.0,0,0,0,0,0,0,0,0,1,126.0,49.0,154.0,32,0,0,0,0,0,0,1,49,1,154,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,206,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,68.66666667,78.0790198,155,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,9708.737864,9708.737864,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,413426,10,9,563,5534,196,0,56.3,78.97686018,1460,0,614.8888889,659.8394586000002,22968.11111,42843.67661,153988,3,413426,45936.22222,52479.45372,153988,3,277360,34670.0,63623.65325,178592,189,0,0,0,0,212,192,24.18812557,21.76931301,0,1460,304.85,518.8581872,269213.8184,0,0,0,1,0,0,0,0,0,320.8947368000001,56.3,614.8888889,212,0,0,0,0,0,0,10,563,9,5534,8192,980,9,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
45591,65,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15384.61538,15384.61538,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,285,2,2,66,194,33,33,33.0,0.0,97,97,97.0,0.0,95.0,123.4058345,235,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,40,40,7017.54386,7017.54386,33,97,58.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,73.25,33.0,97.0,40,0,0,0,0,0,0,2,66,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,256,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,85.33333333,141.740373,249,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,7812.5,7812.5,44,331,158.8,157.196374,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,40,0,0,0,0,0,0,2,88,2,662,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,78750929,2,2,94,174,49,45,47.0,2.8284271247,109,65,87.0,31.112698372199997,26250309.666666694,45374522.8072416,78644289,30578,78674867,78674867.0,0.0,78674867,78674867,78720351,78720351.0,0.0,78720351,78720351,0,0,0,0,76,76,0.0253965258,0.0253965258,45,109,62.6,27.217641337899998,740.8,0,0,0,0,0,0,0,0,1,78.25,47.0,87.0,76,0,0,0,0,0,0,2,94,2,174,-1,-1,1,32,30578.0,0.0,30578,30578,78644289.0,0.0,78644289,78644289,0
53,62005,2,2,78,190,39,39,39.0,0.0,95,95,95.0,0.0,20668.33333,35795.13935,62001,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,32.25546327,32.25546327,39,95,61.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,76.75,39.0,95.0,64,0,0,0,0,0,0,2,78,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30449,1,1,46,174,46,46,46.0,0.0,174,174,174.0,0.0,30449.0,0.0,30449,30449,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.84180104,32.84180104,46,174,88.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,133.0,46.0,174.0,32,0,0,0,0,0,0,1,46,1,174,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,47,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,40,0,42553.19149,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
123,66050558,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,22016852.666666694,38047022.473176,65949770,50288,66000058,66000058.0,0.0,66000058,66000058,66000270,66000270.0,0.0,66000270,66000270,0,0,0,0,40,40,0.030279835,0.030279835,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,50288.0,0.0,50288,50288,65949770.0,0.0,65949770,65949770,0
53,258,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,86.0,142.0281662,250,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,7751.937984,7751.937984,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,72937,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,24312.33333,42106.73249,72933,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,27.42092491,27.42092491,36,73,50.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,64,0,0,0,0,0,0,2,72,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,71426,4,2,184,378,46,46,46.0,0.0,189,189,189.0,0.0,14285.2,22871.4146742172,52505,1,52555,17518.3333333333,30299.3516322269,52505,1,4,4.0,0.0,4,4,0,0,0,0,104,40,56.0020160726,28.0010080363,46,189,86.85714285709999,69.7768552158,4868.8095238095,0,0,0,0,0,0,0,0,0,101.3333333333,46.0,189.0,104,0,0,0,0,0,0,4,184,2,378,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,182,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,182.0,0.0,182,182,182,182.0,0.0,182,182,0,0.0,0.0,0,0,0,0,0,0,40,0,10989.01099,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,46229,1,1,43,252,43,43,43.0,0.0,252,252,252.0,0.0,46229.0,0.0,46229,46229,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.63144347,21.63144347,43,252,112.6666667,120.6662063,14560.33333,0,0,0,0,0,0,0,0,1,169.0,43.0,252.0,32,0,0,0,0,0,0,1,43,1,252,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,61120354,16,13,3187,3399,2869,0,199.1875,714.1003869,1627,0,261.4615385,571.3471822,2182869.786,4175079.344,10200000,40,61100000,4074690.267,5071744.171,10200000,216,61100000,5089071.1669999985,5209394.9169999985,10200000,246,0,0,0,0,520,424,0.261778589,0.212695103,0,2869,219.5333333,633.6542477999999,401517.7057,0,0,0,1,0,0,0,0,0,227.1034483,199.1875,261.4615385,520,0,0,0,0,0,0,16,3187,13,3399,29200,141,3,32,158142.8333,262977.8209,694944,50611,10000000.0,305059.3803,10200000,9419161,0
53,61109,2,2,78,274,39,39,39.0,0.0,137,137,137.0,0.0,20369.6666666667,35235.4054373344,61056,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,32.7284033448,32.7284033448,39,137,78.2,53.676810635500004,2881.2,0,0,0,0,0,0,0,0,1,97.75,39.0,137.0,64,0,0,0,0,0,0,2,78,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,247,2,2,68,422,34,34,34.0,0.0,211,211,211.0,0.0,82.33333333,100.976895,196,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,8097.165992,8097.165992,34,211,104.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,131.0,34.0,211.0,40,0,0,0,0,0,0,2,68,2,422,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,171992,1,1,70,127,70,70,70.0,0.0,127,127,127.0,0.0,171992.0,0.0,171992,171992,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,5.8142239170000005,5.8142239170000005,70,127,89.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,133.5,70.0,127.0,20,0,0,0,0,0,0,1,70,1,127,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,193,2,2,86,214,43,43,43.0,0.0,107,107,107.0,0.0,64.33333333,70.92484285,142,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10362.6943,10362.6943,43,107,68.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,85.75,43.0,107.0,40,0,0,0,0,0,0,2,86,2,214,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,73150,1,1,45,136,45,45,45.0,0.0,136,136,136.0,0.0,73150.0,0.0,73150,73150,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.67053999,13.67053999,45,136,75.33333333,52.5388745,2760.333333,0,0,0,0,0,0,0,0,1,113.0,45.0,136.0,32,0,0,0,0,0,0,1,45,1,136,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,271,2,2,60,500,30,30,30.0,0.0,250,250,250.0,0.0,90.3333333333,150.40057624,264,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,80,80,7380.0738007380005,7380.0738007380005,30,250,118.0,120.4989626511,14520.0,0,0,0,0,0,0,0,0,1,147.5,30.0,250.0,80,0,0,0,0,0,0,2,60,2,500,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6000246,7,3,599,160,517,0,85.5714285714,191.3085266813,160,0,53.3333333333,92.37604307030001,666694.0,1958886.03709851,5890092,4,6000246,1000041.0,2426302.18036592,5952654,4,86660,43330.0,27594.1350290238,62842,23818,0,0,0,0,232,104,1.1666188353,0.4999795008,0,517,69.0,156.2305987955,24408.0,0,0,0,1,0,0,0,0,0,75.9,85.5714285714,53.3333333333,232,0,0,0,0,0,0,7,599,3,160,29200,59,3,32,110150.0,0.0,110150,110150,5890092.0,0.0,5890092,5890092,0
53,60379,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,60379.0,0.0,60379,60379,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.56204972,16.56204972,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,112,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,112.0,0.0,112,112,112,112.0,0.0,112,112,0,0.0,0.0,0,0,0,0,0,0,40,0,17857.14286,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,192,2,2,144,400,72,72,72.0,0.0,200,200,200.0,0.0,64.0,105.6550992617,186,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10416.6666666667,10416.6666666667,72,200,123.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,154.0,72.0,200.0,40,0,0,0,0,0,0,2,144,2,400,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,172,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,57.3333333333,97.572195493,170,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,11627.9069767442,11627.9069767442,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,183,2,2,74,266,37,37,37.0,0.0,133,133,133.0,0.0,61.0,100.4589468,177,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10928.96175,10928.96175,37,133,75.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,94.25,37.0,133.0,40,0,0,0,0,0,0,2,74,2,266,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,136954,1,1,51,109,51,51,51.0,0.0,109,109,109.0,0.0,136954.0,0.0,136954,136954,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7.301721746,7.301721746,51,109,70.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,105.5,51.0,109.0,32,0,0,0,0,0,0,1,51,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23417,1,1,47,111,47,47,47.0,0.0,111,111,111.0,0.0,23417.0,0.0,23417,23417,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,42.7040184481,42.7040184481,47,111,68.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,102.5,47.0,111.0,20,0,0,0,0,0,0,1,47,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,60245492,13,8,1168,3487,645,0,89.84615384620001,185.3347629534,1448,0,435.875,596.3957069644999,3012274.6,13413490.8515102,59999813,0,60245492,5020457.66666667,17314194.4090995,60000357,0,60187844,8598263.42857143,22666008.418174,59999889,206,0,0,0,0,428,264,0.2157837801,0.1327900185,0,1448,211.5909090909,410.68371088910004,168661.11038961,0,0,0,1,0,0,0,0,0,221.6666666667,89.84615384620001,435.875,428,0,0,0,0,0,0,13,1168,8,3487,65535,119,6,32,238958.0,0.0,238958,238958,59999813.0,0.0,59999813,59999813,0
53,523,1,1,56,116,56,56,56.0,0.0,116,116,116.0,0.0,523.0,0.0,523,523,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1912.0458891013,1912.0458891013,56,116,76.0,34.641016151399995,1200.0,0,0,0,0,0,0,0,0,1,114.0,56.0,116.0,32,0,0,0,0,0,0,1,56,1,116,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,391,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,391.0,0.0,391,391,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2557.544757,2557.544757,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,32,0,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
57599,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.333333333,333333.333333333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,360,16373,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5073678,6,4,611,155,517,0,101.8333333,204.3050823,141,2,38.75,68.19274155,563742.0,1635779.319,4925387,3,5073678,1014735.6,2224887.7630000003,4994575,3,115832,38610.66667,38335.75012,79434,3376,0,0,0,0,132,84,1.182574062,0.788382708,0,517,69.63636364,154.1228554,23753.85455,0,0,0,1,0,0,0,0,0,76.6,101.8333333,38.75,132,0,0,0,0,0,0,6,611,4,155,8192,30016,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,2732614,9,7,2660,2068,1084,0,295.55555560000005,457.5522132,980,0,295.4285713999999,460.54744860000005,182174.2667,531116.8928,1990841,49,741773,92721.625,243472.1328,694288,162,2732335,455389.1667,807587.0272,1990899,464,0,0,0,0,296,232,3.293549693,2.561649761,0,1084,278.11764710000006,435.1465101,189352.4853,0,0,0,1,0,0,0,0,0,295.5,295.55555560000005,295.4285713999999,296,0,0,0,0,0,0,9,2660,7,2068,29200,8,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,157,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,52.3333333333,88.91194145520002,155,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12738.8535031847,12738.8535031847,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,364,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,364.0,0.0,364,364,364,364.0,0.0,364,364,0,0.0,0.0,0,0,0,0,0,0,64,0,5494.5054945055,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,33304,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
